RUC,RAZON_SOCIAL,SUNAT_DEPARTAMENTO,SUNAT_PROVINCIA,SUNAT_DISTRITO,segmento_riesgo_final,nivel_riesgo,promedio_dias_atraso,maximo_dias_atraso,tendencia_creciente,tiene_ficha_maestro_clientes,status_regulatorio,alertas_regulatorias,facturas_pendientes_revision,accion_cobro_sugerida
2044772474,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2044789187,CLIENT_00896,ICA,Chincha,Chincha Alta,BAJO,BAJO,3.0,3.0,False,True,OK,[],0,Mantener ciclo de facturación estándar; sin acción de cobranza adicional.
2044791755,,,,,MEDIO,MEDIO,12.5,13.0,False,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,Recordatorio automático 5 días antes del vencimiento por correo/WhatsApp; sin escalamiento humano todavía.
2044793109,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2044848650,CLIENT_00187,LIMA,Lima,San Isidro,BAJO,BAJO,-6.5,-5.0,False,True,OK,[],0,Mantener ciclo de facturación estándar; sin acción de cobranza adicional.
2044852632,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2044862591,,,,,BAJO,BAJO,-1.1,7.0,False,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,Mantener ciclo de facturación estándar; sin acción de cobranza adicional.
2044882835,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2044945237,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2044945705,CLIENT_00960,AREQUIPA,Arequipa,Arequipa,SIN_HISTORIAL_DE_FACTURACION,,,,,True,OK,[],0,
2044962275,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2045013020,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2045052005,CLIENT_00109,LIMA,Lima,Rímac,BAJO,BAJO,1.5,5.0,True,True,OK,[],0,Mantener ciclo de facturación estándar; sin acción de cobranza adicional.
2045057525,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2045061193,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2045077530,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2045101314,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2045106571,,,,,BAJO,BAJO,-4.5,-1.0,False,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,Mantener ciclo de facturación estándar; sin acción de cobranza adicional.
2045107949,CLIENT_00795,LIMA,Lima,Ate,SIN_HISTORIAL_DE_FACTURACION,,,,,True,OK,[],0,
2045121201,CLIENT_00767,LIMA,Lima,La Victoria,BAJO,BAJO,-2.0,4.0,True,True,OK,[],1,Mantener ciclo de facturación estándar; sin acción de cobranza adicional.
2045129205,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2045140447,CLIENT_00274,PIURA,Sullana,Sullana,ALTO,BAJO,-0.5,1.0,True,True,ALERTA — REVISIÓN HUMANA,['Todas sus líneas (fija/móvil) están inactivas o suspendidas'],1,Mantener ciclo de facturación estándar; sin acción de cobranza adicional.
2045150123,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2045175160,,,,,BAJO,BAJO,-7.5,-5.0,True,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,Mantener ciclo de facturación estándar; sin acción de cobranza adicional.
2045189107,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2045222802,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2045269682,CLIENT_00521,LIMA,Lima,Los Olivos,SIN_HISTORIAL_DE_FACTURACION,,,,,True,OK,[],0,
2045272455,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2045282054,CLIENT_00996,LIMA,Lima,Santiago de Surco,SIN_HISTORIAL_DE_FACTURACION,,,,,True,OK,[],0,
2045297496,CLIENT_00763,LIMA,Lima,La Victoria,SIN_HISTORIAL_DE_FACTURACION,,,,,True,OK,[],0,
2045309501,,,,,ALTO,ALTO,112.8,231.0,False,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],2,Contacto proactivo antes del vencimiento + oferta de plan de pago fraccionado; escalar a gestor de cuenta senior.
2045373291,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2045396307,,,,,BAJO,BAJO,3.5,4.0,True,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,Mantener ciclo de facturación estándar; sin acción de cobranza adicional.
2045407090,,,,,ALTO,ALTO,48.0,149.0,False,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],1,Contacto proactivo antes del vencimiento + oferta de plan de pago fraccionado; escalar a gestor de cuenta senior.
2045415095,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2045418905,CLIENT_00576,LIMA,Lima,San Borja,SIN_HISTORIAL_DE_FACTURACION,,,,,True,OK,[],0,
2045425222,CLIENT_00363,CAJAMARCA,Cajamarca,Cajamarca,ALTO,ALTO,52.0,67.0,False,True,OK,[],2,Contacto proactivo antes del vencimiento + oferta de plan de pago fraccionado; escalar a gestor de cuenta senior.
2045454522,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2045498450,,,,,BAJO,BAJO,-2.0,-1.0,True,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,Mantener ciclo de facturación estándar; sin acción de cobranza adicional.
2045512855,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2045546222,,,,,BAJO,BAJO,-3.2,15.0,False,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],2,Mantener ciclo de facturación estándar; sin acción de cobranza adicional.
2045549632,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2045594617,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2045595578,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2045624873,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2045629206,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2045641140,CLIENT_00319,LIMA,Lima,Santiago de Surco,SIN_HISTORIAL_DE_FACTURACION,,,,,True,OK,[],0,
2045653206,CLIENT_00799,LIMA,Lima,Carabayllo,ALTO,BAJO,-1.0,4.0,True,True,ALERTA — REVISIÓN HUMANA,['SUNAT_ESTADO_CONTRIBUYENTE=BAJA DE OFICIO (no ACTIVO)'],0,Mantener ciclo de facturación estándar; sin acción de cobranza adicional.
2045668429,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2045697330,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2045697347,CLIENT_00024,LA LIBERTAD,Trujillo,Trujillo,SIN_HISTORIAL_DE_FACTURACION,,,,,True,OK,[],0,
2045728618,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2045732831,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2045742723,CLIENT_00001,LIMA,Lima,Miraflores,ALTO,ALTO,16.0,16.0,False,True,OK,[],0,Contacto proactivo antes del vencimiento + oferta de plan de pago fraccionado; escalar a gestor de cuenta senior.
2045771478,,,,,BAJO,BAJO,-8.5,-7.0,False,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,Mantener ciclo de facturación estándar; sin acción de cobranza adicional.
2045771985,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2045776570,CLIENT_00215,LIMA,Huaura,Santa María,BAJO,BAJO,-1.5,-1.0,False,True,OK,[],0,Mantener ciclo de facturación estándar; sin acción de cobranza adicional.
2045781314,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2045782704,CLIENT_00628,LIMA,Lima,San Borja,SIN_HISTORIAL_DE_FACTURACION,,,,,True,OK,[],0,
2045813472,,,,,BAJO,BAJO,4.5,6.0,False,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],1,Mantener ciclo de facturación estándar; sin acción de cobranza adicional.
2045816597,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2045832604,CLIENT_00051,LA LIBERTAD,Trujillo,Trujillo,MEDIO,MEDIO,7.0,13.0,False,True,OK,[],2,Recordatorio automático 5 días antes del vencimiento por correo/WhatsApp; sin escalamiento humano todavía.
2045845197,,,,,BAJO,BAJO,-2.0,0.0,True,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,Mantener ciclo de facturación estándar; sin acción de cobranza adicional.
2045850656,,,,,BAJO,BAJO,-12.5,-12.0,True,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,Mantener ciclo de facturación estándar; sin acción de cobranza adicional.
2045855183,CLIENT_00181,LIMA,Lima,Ate,BAJO,BAJO,-8.0,-8.0,False,True,OK,[],0,Mantener ciclo de facturación estándar; sin acción de cobranza adicional.
2045891597,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2045929342,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2045947496,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2045970194,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2045976976,CLIENT_00651,APURIMAC,Abancay,Abancay,SIN_HISTORIAL_DE_FACTURACION,,,,,True,OK,[],0,
2045989840,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2046058498,CLIENT_00633,LIMA,Lima,San Isidro,BAJO,BAJO,-2.8,3.0,False,True,OK,[],1,Mantener ciclo de facturación estándar; sin acción de cobranza adicional.
2046086984,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2046134299,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2046155934,,,,,BAJO,BAJO,-10.5,-10.0,False,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,Mantener ciclo de facturación estándar; sin acción de cobranza adicional.
2046194578,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2046264086,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2046269782,,,,,BAJO,BAJO,-8.5,5.0,False,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],2,Mantener ciclo de facturación estándar; sin acción de cobranza adicional.
2046272291,CLIENT_00829,LIMA,Lima,Miraflores,SIN_HISTORIAL_DE_FACTURACION,,,,,True,OK,[],0,
2046272983,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2046441775,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2046533596,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2046569393,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2046606377,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2046619764,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2046639773,,,,,BAJO,BAJO,-3.6,5.0,False,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],2,Mantener ciclo de facturación estándar; sin acción de cobranza adicional.
2046641579,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2046751787,CLIENT_00193,LIMA,Lima,Comas,BAJO,BAJO,-1.5,3.0,False,True,OK,[],0,Mantener ciclo de facturación estándar; sin acción de cobranza adicional.
2046766017,CLIENT_00089,CALLAO,Prov. Const. del Callao,La Perla,BAJO,BAJO,1.0,1.0,False,True,OK,[],0,Mantener ciclo de facturación estándar; sin acción de cobranza adicional.
2046802064,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2046859398,CLIENT_00764,ICA,Nasca,Nasca,BAJO,BAJO,-4.0,-3.0,True,True,OK,[],0,Mantener ciclo de facturación estándar; sin acción de cobranza adicional.
2046868113,CLIENT_00397,AMAZONAS,Bongará,Jazan,ALTO,BAJO,-1.0,1.0,False,True,ALERTA — REVISIÓN HUMANA,"['SUNAT_ESTADO_RUC=NO HABIDO (no HABIDO)', 'SUNAT_ESTADO_CONTRIBUYENTE=BAJA DE OFICIO (no ACTIVO)']",0,Mantener ciclo de facturación estándar; sin acción de cobranza adicional.
2046872718,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2046904969,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2046916374,CLIENT_00711,ICA,Pisco,Pisco,ALTO,ALTO,23.0,25.0,True,True,OK,[],0,Contacto proactivo antes del vencimiento + oferta de plan de pago fraccionado; escalar a gestor de cuenta senior.
2046930363,CLIENT_00514,PUNO,San Román,Juliaca,ALTO,BAJO,-1.0,2.0,True,True,ALERTA — REVISIÓN HUMANA,['SUNAT_ESTADO_CONTRIBUYENTE=BAJA DE OFICIO (no ACTIVO)'],0,Mantener ciclo de facturación estándar; sin acción de cobranza adicional.
2046969172,,,,,BAJO,BAJO,-15.3,4.0,False,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],3,Mantener ciclo de facturación estándar; sin acción de cobranza adicional.
2046973002,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2046973081,,,,,BAJO,BAJO,-5.0,-4.0,False,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,Mantener ciclo de facturación estándar; sin acción de cobranza adicional.
2047006078,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2047042192,CLIENT_00205,LA LIBERTAD,Trujillo,Trujillo,BAJO,BAJO,-8.5,7.0,False,True,OK,[],2,Mantener ciclo de facturación estándar; sin acción de cobranza adicional.
2047073420,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2047081406,CLIENT_00312,ICA,Ica,Ica,SIN_HISTORIAL_DE_FACTURACION,,,,,True,OK,[],0,
2047100108,CLIENT_00873,LIMA,Lima,Lima,ALTO,ALTO,17.0,17.0,False,True,OK,[],1,Contacto proactivo antes del vencimiento + oferta de plan de pago fraccionado; escalar a gestor de cuenta senior.
2047173348,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2047197553,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2047203767,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2047333948,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2047335716,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2047345079,CLIENT_00455,LIMA,Lima,San Juan de Lurigancho,SIN_HISTORIAL_DE_FACTURACION,,,,,True,OK,[],0,
2047423588,CLIENT_00258,LIMA,Lima,San Juan de Lurigancho,SIN_HISTORIAL_DE_FACTURACION,,,,,True,OK,[],0,
2047431289,CLIENT_00045,CUSCO,Cusco,Santiago,SIN_HISTORIAL_DE_FACTURACION,,,,,True,OK,[],0,
2047439188,CLIENT_00050,LIMA,Lima,San Juan de Lurigancho,SIN_HISTORIAL_DE_FACTURACION,,,,,True,OK,[],0,
2047447729,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2047531680,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2047556447,CLIENT_00117,LIMA,Lima,San Martín de Porres,SIN_HISTORIAL_DE_FACTURACION,,,,,True,OK,[],0,
2047556488,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
2047569148,,,,,SIN_HISTORIAL_DE_FACTURACION,,,,,False,ALERTA — REVISIÓN HUMANA,['Cliente no encontrado en el maestro SUNAT (001_TBL_CLIENTES_B2B) -- no se puede validar SUNAT/Osiptel para este RUC.'],0,
